jour;n_dose1_h;n_complet_h;n_rappel_h;Progression journaliere;Cumul_dose1
2022-02-09;76;214;1608;-312.0;52434861
2022-02-09;583;1380;16752;507.0;52435444
2022-02-09;1281;3789;30;698.0;52436725
2022-02-09;109;280;2744;-1172.0;52436834
2022-02-09;1071;3390;5;962.0;52437905
2022-02-09;63;179;962;-1008.0;52437968
2022-02-10;65;137;853;2.0;52438033
2022-02-10;150;408;4366;85.0;52438183
2022-02-10;512;1396;14789;362.0;52438695
2022-02-10;733;1776;17377;221.0;52439428
2022-02-10;111;320;2779;-622.0;52439539
2022-02-10;176;305;3;65.0;52439715
2022-02-10;4276;9504;84078;4100.0;52443991
2022-02-10;726;1260;13351;-3550.0;52444717
2022-02-10;490;945;9130;-236.0;52445207
2022-02-10;0;1;2;-490.0;52445207
2022-02-10;167;361;13;167.0;52445374
2022-02-10;598;1079;4634;431.0;52445972
2022-02-10;91;219;1040;-507.0;52446063
2022-02-10;81;257;1679;-10.0;52446144
2022-02-10;376;1040;14062;295.0;52446520
2022-02-11;5454;13291;123461;5078.0;52451974
2022-02-11;190;551;1;-5264.0;52452164
2022-02-11;918;1739;19381;728.0;52453082
2022-02-11;145;518;5832;-773.0;52453227
2022-02-11;138;357;3294;-7.0;52453365
2022-02-11;233;576;30;95.0;52453598
2022-02-11;664;1758;22465;431.0;52454262
2022-02-11;88;281;2025;-576.0;52454350
2022-02-11;74;266;1176;-14.0;52454424
2022-02-11;493;1473;21052;419.0;52454917
2022-02-11;593;1331;13389;100.0;52455510
2022-02-11;903;1779;7974;310.0;52456413
2022-02-11;3;5;3;-900.0;52456416
2022-02-11;68;175;952;65.0;52456484
2022-02-11;944;2482;25887;876.0;52457428
2022-02-12;33;109;445;-911.0;52457461
2022-02-12;1;3;4;-32.0;52457462
2022-02-12;588;1317;15564;587.0;52458050
2022-02-12;627;1977;17;39.0;52458677
2022-02-12;374;1075;13592;-253.0;52459051
2022-02-12;79;231;2632;-295.0;52459130
2022-02-12;43;148;1325;-36.0;52459173
2022-02-12;571;1442;15546;528.0;52459744
2022-02-12;46;121;716;-525.0;52459790
2022-02-12;388;940;9082;342.0;52460178
2022-02-12;531;1869;5;143.0;52460709
2022-02-12;27;62;303;-504.0;52460736
2022-02-12;4205;11920;79250;4178.0;52464941
2022-02-12;243;811;11917;-3962.0;52465184
2022-02-12;654;1815;8102;411.0;52465838
2022-02-13;118;181;2045;-536.0;52465956
2022-02-13;20;26;447;-98.0;52465976
2022-02-13;106;213;2800;86.0;52466082
2022-02-13;149;226;3219;43.0;52466231
2022-02-13;134;423;0;-15.0;52466365
2022-02-13;12;22;246;-122.0;52466377
2022-02-13;2;1;0;-10.0;52466379
2022-02-13;163;307;3650;161.0;52466542
2022-02-13;6;22;83;-157.0;52466548
2022-02-13;6;17;121;0.0;52466554
2022-02-13;99;257;1412;93.0;52466653
2022-02-13;4;12;52;-95.0;52466657
2022-02-13;46;105;2100;42.0;52466703
2022-02-13;985;2290;16178;939.0;52467688
2022-02-13;120;478;3;-865.0;52467808
2022-02-14;1;2;0;-119.0;52467809
2022-02-14;543;1023;6711;542.0;52468352
2022-02-14;285;773;12429;-258.0;52468637
2022-02-14;426;852;10010;141.0;52469063
2022-02-14;96;276;3664;-330.0;52469159
2022-02-14;201;416;11;105.0;52469360
2022-02-14;418;943;14731;217.0;52469778
2022-02-14;598;1104;15743;180.0;52470376
2022-02-14;31;72;535;-567.0;52470407
2022-02-14;47;146;1170;16.0;52470454
2022-02-14;36;114;616;-11.0;52470490
2022-02-14;631;1420;18023;595.0;52471121
2022-02-14;64;189;2050;-567.0;52471185
2022-02-14;152;338;2;88.0;52471337
2022-02-14;3529;7668;85695;3377.0;52474866
2022-02-15;113;253;1;-3416.0;52474979
2022-02-15;0;0;0;-113.0;52474979
2022-02-15;612;1223;15411;612.0;52475591
2022-02-15;56;186;1543;-556.0;52475647
2022-02-15;3569;8148;84360;3513.0;52479216
2022-02-15;424;909;9818;-3145.0;52479640
2022-02-15;310;876;11924;-114.0;52479950
2022-02-15;31;107;699;-279.0;52479981
2022-02-15;447;1111;14640;416.0;52480428
2022-02-15;147;255;12;-300.0;52480575
2022-02-15;640;1450;17518;493.0;52481215
2022-02-15;54;199;840;-586.0;52481269
2022-02-15;81;270;2337;27.0;52481350
2022-02-15;532;955;5852;451.0;52481882
2022-02-15;122;354;3765;-410.0;52482004
2022-02-16;379;987;12068;257.0;52482383
2022-02-16;4;7;3;-375.0;52482387
2022-02-16;621;1306;16787;617.0;52483008
2022-02-16;752;1845;8681;131.0;52483760
2022-02-16;53;142;1177;-699.0;52483813
2022-02-16;78;303;2454;25.0;52483891
2022-02-16;676;2327;7;598.0;52484567
2022-02-16;430;920;9766;-246.0;52484997
2022-02-16;257;773;8464;-173.0;52485254
2022-02-16;875;2759;25;618.0;52486129
2022-02-16;45;145;641;-830.0;52486174
2022-02-16;513;1428;15785;468.0;52486687
2022-02-16;62;215;1702;-451.0;52486749
2022-02-16;4788;13253;78112;4726.0;52491537
2022-02-16;43;96;552;-4745.0;52491580
2022-02-17;146;284;11;103.0;52491726
2022-02-17;452;810;4103;306.0;52492178
2022-02-17;497;969;9964;45.0;52492675
2022-02-17;1;2;2;-496.0;52492676
2022-02-17;2839;6663;49796;2838.0;52495515
2022-02-17;58;150;990;-2781.0;52495573
2022-02-17;28;99;489;-30.0;52495601
2022-02-17;324;605;5972;296.0;52495925
2022-02-17;219;750;6084;-105.0;52496144
2022-02-17;69;206;1301;-150.0;52496213
2022-02-17;468;1211;10127;399.0;52496681
2022-02-17;53;178;665;-415.0;52496734
2022-02-17;94;273;2035;41.0;52496828
2022-02-17;329;916;8050;235.0;52497157
2022-02-17;101;210;3;-228.0;52497258
2022-02-18;178;398;6;77.0;52497436
2022-02-18;4;3;5;-174.0;52497440
2022-02-18;607;1430;6680;603.0;52498047
2022-02-18;3569;9774;68888;2962.0;52501616
2022-02-18;98;349;2362;-3471.0;52501714
2022-02-18;295;1038;8507;197.0;52502009
2022-02-18;379;919;8202;84.0;52502388
2022-02-18;71;289;1542;-308.0;52502459
2022-02-18;194;458;20;123.0;52502653
2022-02-18;566;1728;13973;372.0;52503219
2022-02-18;59;179;799;-507.0;52503278
2022-02-18;413;1209;11242;354.0;52503691
2022-02-18;38;226;1148;-375.0;52503729
2022-02-18;626;1439;13839;588.0;52504355
2022-02-18;41;109;563;-585.0;52504396
2022-02-19;157;584;4293;116.0;52504553
2022-02-19;381;1139;8219;224.0;52504934
2022-02-19;18;78;273;-363.0;52504952
2022-02-19;343;1139;3;325.0;52505295
2022-02-19;260;782;6458;-83.0;52505555
2022-02-19;17;73;449;-243.0;52505572
2022-02-19;45;173;1006;28.0;52505617
2022-02-19;272;636;5317;227.0;52505889
2022-02-19;2;3;2;-270.0;52505891
2022-02-19;470;1376;5978;468.0;52506361
2022-02-19;35;99;587;-435.0;52506396
2022-02-19;361;1218;13;326.0;52506757
2022-02-19;381;968;9302;20.0;52507138
2022-02-19;2761;8319;42122;2380.0;52509899
2022-02-19;19;51;222;-2742.0;52509918
2022-02-20;7;20;77;-12.0;52509925
2022-02-20;55;258;0;48.0;52509980
2022-02-20;69;247;1;14.0;52510049
2022-02-20;3;8;28;-66.0;52510052
2022-02-20;6;7;41;3.0;52510058
2022-02-20;76;156;1101;70.0;52510134
2022-02-20;1;0;1;-75.0;52510135
2022-02-20;92;207;894;91.0;52510227
2022-02-20;627;1531;7516;535.0;52510854
2022-02-20;7;23;176;-620.0;52510861
2022-02-20;3;11;55;-4.0;52510864
2022-02-20;107;195;1695;104.0;52510971
2022-02-20;108;204;1690;1.0;52511079
2022-02-20;29;81;668;-79.0;52511108
2022-02-20;64;114;1089;35.0;52511172
2022-02-21;239;634;5488;175.0;52511411
2022-02-21;26;58;273;-213.0;52511437
2022-02-21;171;473;3611;145.0;52511608
2022-02-21;2062;5171;35393;1891.0;52513670
2022-02-21;353;937;7325;-1709.0;52514023
2022-02-21;257;603;4527;-96.0;52514280
2022-02-21;31;92;393;-226.0;52514311
2022-02-21;52;186;3;21.0;52514363
2022-02-21;63;171;1164;11.0;52514426
2022-02-21;36;147;779;-27.0;52514462
2022-02-21;28;110;603;-8.0;52514490
2022-02-21;0;2;1;-28.0;52514490
2022-02-21;357;779;3556;357.0;52514847
2022-02-21;65;181;15;-292.0;52514912
2022-02-21;384;798;7655;319.0;52515296
2022-02-22;23;85;358;-361.0;52515319
2022-02-22;51;200;1056;28.0;52515370
2022-02-22;394;865;6527;343.0;52515764
2022-02-22;419;1082;6842;25.0;52516183
2022-02-22;29;131;527;-390.0;52516212
2022-02-22;78;184;11;49.0;52516290
2022-02-22;39;140;782;-39.0;52516329
2022-02-22;281;566;3950;242.0;52516610
2022-02-22;56;156;4;-225.0;52516666
2022-02-22;261;766;5326;205.0;52516927
2022-02-22;2224;5776;33648;1963.0;52519151
2022-02-22;65;245;1412;-2159.0;52519216
2022-02-22;343;743;2857;278.0;52519559
2022-02-22;183;609;3992;-160.0;52519742
2022-02-22;2;4;4;-181.0;52519744
2022-02-23;20;71;379;18.0;52519764
2022-02-23;35;102;446;15.0;52519799
2022-02-23;51;215;1211;16.0;52519850
2022-02-23;412;1142;7120;361.0;52520262
2022-02-23;30;102;693;-382.0;52520292
2022-02-23;435;1819;4;405.0;52520727
2022-02-23;3393;10122;37693;2958.0;52524120
2022-02-23;582;2047;16;-2811.0;52524702
2022-02-23;541;1451;5198;-41.0;52525243
2022-02-23;494;1007;8201;-47.0;52525737
2022-02-23;223;700;5324;-271.0;52525960
2022-02-23;2;6;1;-221.0;52525962
2022-02-23;179;582;3661;177.0;52526141
2022-02-23;52;173;837;-127.0;52526193
2022-02-23;337;705;4602;285.0;52526530
2022-02-24;35;122;662;-302.0;52526565
2022-02-24;42;155;813;7.0;52526607
2022-02-24;3;3;2;-39.0;52526610
2022-02-24;285;615;2372;282.0;52526895
2022-02-24;15;67;343;-270.0;52526910
2022-02-24;30;113;482;15.0;52526940
2022-02-24;377;728;5549;347.0;52527317
2022-02-24;221;711;4362;-156.0;52527538
2022-02-24;158;542;3250;-63.0;52527696
2022-02-24;232;500;3328;74.0;52527928
2022-02-24;374;913;5677;142.0;52528302
2022-02-24;1927;4932;27932;1553.0;52530229
2022-02-24;62;142;10;-1865.0;52530291
2022-02-24;45;214;1081;-17.0;52530336
2022-02-24;48;107;1;3.0;52530384
2022-02-25;484;1170;4478;436.0;52530868
2022-02-25;219;842;4823;-265.0;52531087
2022-02-25;62;282;1524;-157.0;52531149
2022-02-25;494;1549;8433;432.0;52531643
2022-02-25;48;191;1057;-446.0;52531691
2022-02-25;115;335;10;67.0;52531806
2022-02-25;68;258;2;-47.0;52531874
2022-02-25;301;1029;6667;233.0;52532175
2022-02-25;35;162;606;-266.0;52532210
2022-02-25;55;147;871;20.0;52532265
2022-02-25;1;4;2;-54.0;52532266
2022-02-25;26;92;392;25.0;52532292
2022-02-25;293;860;5025;267.0;52532585
2022-02-25;2684;8067;42502;2391.0;52535269
2022-02-25;483;1146;8612;-2201.0;52535752
2022-02-26;233;801;0;-250.0;52535985
2022-02-26;255;912;10;22.0;52536240
2022-02-26;293;869;5264;38.0;52536533
2022-02-26;17;40;150;-276.0;52536550
2022-02-26;21;69;376;4.0;52536571
2022-02-26;111;395;2539;90.0;52536682
2022-02-26;2008;6287;27717;1897.0;52538690
2022-02-26;161;598;4190;-1847.0;52538851
2022-02-26;198;512;3370;37.0;52539049
2022-02-26;38;113;680;-160.0;52539087
2022-02-26;2;1;1;-36.0;52539089
2022-02-26;285;795;6036;283.0;52539374
2022-02-26;14;54;327;-271.0;52539388
2022-02-26;12;58;199;-2.0;52539400
2022-02-26;368;1070;4575;356.0;52539768
2022-02-27;83;164;1042;-285.0;52539851
2022-02-27;59;117;756;-24.0;52539910
2022-02-27;31;63;358;-28.0;52539941
2022-02-27;4;7;11;-27.0;52539945
2022-02-27;3;11;30;-1.0;52539948
2022-02-27;1;2;0;-2.0;52539949
2022-02-27;7;20;99;6.0;52539956
2022-02-27;45;103;678;38.0;52540001
2022-02-27;2;9;25;-43.0;52540003
2022-02-27;454;1068;4806;452.0;52540457
2022-02-27;33;137;0;-421.0;52540490
2022-02-27;47;163;1;14.0;52540537
2022-02-27;77;133;1162;30.0;52540614
2022-02-27;4;16;54;-73.0;52540618
2022-02-27;58;123;590;54.0;52540676
2022-02-28;1541;3917;22790;1483.0;52542217
2022-02-28;0;2;2;-1541.0;52542217
2022-02-28;23;59;288;23.0;52542240
2022-02-28;129;393;2240;106.0;52542369
2022-02-28;38;131;687;-91.0;52542407
2022-02-28;10;29;207;-28.0;52542417
2022-02-28;296;649;5171;286.0;52542713
2022-02-28;27;80;432;-269.0;52542740
2022-02-28;218;457;3112;191.0;52542958
2022-02-28;289;792;4818;71.0;52543247
2022-02-28;36;130;9;-253.0;52543283
2022-02-28;249;503;1923;213.0;52543532
2022-02-28;44;116;0;-205.0;52543576
2022-02-28;23;80;526;-21.0;52543599
2022-02-28;159;496;3375;136.0;52543758
2022-03-01;368;623;4759;209.0;52544126
2022-03-01;59;159;905;-309.0;52544185
2022-03-01;2037;3855;23859;1978.0;52546222
2022-03-01;2;3;3;-2035.0;52546224
2022-03-01;25;81;553;23.0;52546249
2022-03-01;40;120;715;15.0;52546289
2022-03-01;276;408;3093;236.0;52546565
2022-03-01;143;394;2598;-133.0;52546708
2022-03-01;287;496;1770;144.0;52546995
2022-03-01;27;79;384;-260.0;52547022
2022-03-01;41;110;12;14.0;52547063
2022-03-01;42;85;2;1.0;52547105
2022-03-01;415;739;5080;373.0;52547520
2022-03-01;19;45;251;-396.0;52547539
2022-03-01;293;513;3734;274.0;52547832
2022-03-02;2660;6604;25911;2367.0;52550492
2022-03-02;259;505;3590;-2401.0;52550751
2022-03-02;356;1289;15;97.0;52551107
2022-03-02;43;98;620;-313.0;52551150
2022-03-02;32;77;542;-11.0;52551182
2022-03-02;385;770;4943;353.0;52551567
2022-03-02;435;998;3657;50.0;52552002
2022-03-02;263;1058;1;-172.0;52552265
2022-03-02;29;71;280;-234.0;52552294
2022-03-02;376;699;5547;347.0;52552670
2022-03-02;264;484;3213;-112.0;52552934
2022-03-02;3;2;3;-261.0;52552937
2022-03-02;154;366;2409;151.0;52553091
2022-03-02;48;130;838;-106.0;52553139
2022-03-02;13;57;253;-35.0;52553152
2022-03-03;262;569;3230;249.0;52553414
2022-03-03;16;44;204;-246.0;52553430
2022-03-03;1405;3064;15520;1389.0;52554835
2022-03-03;29;59;3;-1376.0;52554864
2022-03-03;213;413;1163;184.0;52555077
2022-03-03;23;62;371;-190.0;52555100
2022-03-03;173;348;1902;150.0;52555273
2022-03-03;157;398;2525;-16.0;52555430
2022-03-03;31;93;483;-126.0;52555461
2022-03-03;34;128;600;3.0;52555495
2022-03-03;2;1;0;-32.0;52555497
2022-03-03;101;324;1703;99.0;52555598
2022-03-03;49;90;11;-52.0;52555647
2022-03-03;293;457;3067;244.0;52555940
2022-03-03;22;78;258;-271.0;52555962
2022-03-04;1620;4274;20405;1598.0;52557582
2022-03-04;267;630;3463;-1353.0;52557849
2022-03-04;57;124;7;-210.0;52557906
2022-03-04;176;440;2252;119.0;52558082
2022-03-04;35;83;362;-141.0;52558117
2022-03-04;22;52;285;-13.0;52558139
2022-03-04;298;758;3897;276.0;52558437
2022-03-04;135;416;2357;-163.0;52558572
2022-03-04;38;83;546;-97.0;52558610
2022-03-04;34;127;671;-4.0;52558644
2022-03-04;2;1;2;-32.0;52558646
2022-03-04;57;180;13;55.0;52558703
2022-03-04;44;148;818;-13.0;52558747
2022-03-04;205;576;3320;161.0;52558952
2022-03-04;250;656;2412;45.0;52559202
2022-03-05;125;230;1432;-125.0;52559327
2022-03-05;1;2;0;-124.0;52559328
2022-03-05;195;397;2211;194.0;52559523
2022-03-05;1584;3698;13142;1389.0;52561107
2022-03-05;162;565;5;-1422.0;52561269
2022-03-05;44;59;387;-118.0;52561313
2022-03-05;137;256;1427;93.0;52561450
2022-03-05;192;626;8;55.0;52561642
2022-03-05;11;22;112;-181.0;52561653
2022-03-05;259;472;2255;248.0;52561912
2022-03-05;177;349;1995;-82.0;52562089
2022-03-05;17;48;219;-160.0;52562106
2022-03-05;231;588;2676;214.0;52562337
2022-03-05;25;48;279;-206.0;52562362
2022-03-05;8;36;136;-17.0;52562370
2022-03-06;28;84;2;20.0;52562398
2022-03-06;1;3;25;-27.0;52562399
2022-03-06;10;8;35;9.0;52562409
2022-03-06;27;64;259;17.0;52562436
2022-03-06;3;6;20;-24.0;52562439
2022-03-06;271;549;1835;268.0;52562710
2022-03-06;18;37;181;-253.0;52562728
2022-03-06;28;56;308;10.0;52562756
2022-03-06;34;67;313;6.0;52562790
2022-03-06;0;0;0;-34.0;52562790
2022-03-06;35;81;0;35.0;52562825
2022-03-06;37;50;225;2.0;52562862
2022-03-06;1;3;30;-36.0;52562863
2022-03-06;4;5;21;3.0;52562867
2022-03-06;45;85;416;41.0;52562912
2022-03-07;125;206;593;80.0;52563037
2022-03-07;166;247;1538;41.0;52563203
2022-03-07;27;37;256;-139.0;52563230
2022-03-07;18;37;163;-9.0;52563248
2022-03-07;15;42;142;-3.0;52563263
2022-03-07;1231;1868;9009;1216.0;52564494
2022-03-07;1;0;1;-1230.0;52564495
2022-03-07;41;75;398;40.0;52564536
2022-03-07;257;361;1926;216.0;52564793
2022-03-07;211;262;1442;-46.0;52565004
2022-03-07;155;196;1153;-56.0;52565159
2022-03-07;27;68;3;-128.0;52565186
2022-03-07;124;190;1107;97.0;52565310
2022-03-07;36;64;281;-88.0;52565346
2022-03-07;28;83;6;-8.0;52565374
2022-03-08;1046;2169;8956;1018.0;52566420
2022-03-08;50;101;483;-996.0;52566470
2022-03-08;143;290;1219;93.0;52566613
2022-03-08;29;79;227;-114.0;52566642
2022-03-08;120;277;618;91.0;52566762
2022-03-08;23;51;3;-97.0;52566785
2022-03-08;31;84;403;8.0;52566816
2022-03-08;25;61;349;-6.0;52566841
2022-03-08;0;1;1;-25.0;52566841
2022-03-08;12;29;1;12.0;52566853
2022-03-08;112;210;963;100.0;52566965
2022-03-08;16;43;165;-96.0;52566981
2022-03-08;222;383;1761;206.0;52567203
2022-03-08;125;257;1207;-97.0;52567328
2022-03-08;138;303;1556;13.0;52567466
2022-03-09;2;3;0;-136.0;52567468
2022-03-09;267;931;21;265.0;52567735
2022-03-09;169;237;1268;-98.0;52567904
2022-03-09;211;837;6;42.0;52568115
2022-03-09;27;56;221;-184.0;52568142
2022-03-09;23;33;169;-4.0;52568165
2022-03-09;164;350;1461;141.0;52568329
2022-03-09;241;720;1710;77.0;52568570
2022-03-09;51;91;375;-190.0;52568621
2022-03-09;179;295;1619;128.0;52568800
2022-03-09;119;304;996;-60.0;52568919
2022-03-09;36;51;323;-83.0;52568955
2022-03-09;1785;4445;10505;1749.0;52570740
2022-03-09;64;86;504;-1721.0;52570804
2022-03-09;232;451;1832;168.0;52571036
2022-03-10;169;392;1612;-63.0;52571205
2022-03-10;107;215;1046;-62.0;52571312
2022-03-10;112;299;1328;5.0;52571424
2022-03-10;27;44;1;-85.0;52571451
2022-03-10;132;301;1064;105.0;52571583
2022-03-10;96;241;512;-36.0;52571679
2022-03-10;27;63;339;-69.0;52571706
2022-03-10;0;0;3;-27.0;52571706
2022-03-10;39;83;448;39.0;52571745
2022-03-10;909;2131;7879;870.0;52572654
2022-03-10;32;59;280;-877.0;52572686
2022-03-10;108;237;852;76.0;52572794
2022-03-10;22;100;6;-86.0;52572816
2022-03-10;20;65;221;-2.0;52572836
2022-03-10;18;32;167;-2.0;52572854
2022-03-11;43;139;6;25.0;52572897
2022-03-11;210;441;1955;167.0;52573107
2022-03-11;32;108;1;-178.0;52573139
2022-03-11;0;0;0;-32.0;52573139
2022-03-11;43;64;484;43.0;52573182
2022-03-11;39;54;348;-4.0;52573221
2022-03-11;17;47;195;-22.0;52573238
2022-03-11;106;229;990;89.0;52573344
2022-03-11;150;342;1750;44.0;52573494
2022-03-11;140;309;1271;-10.0;52573634
2022-03-11;32;54;265;-108.0;52573666
2022-03-11;98;268;1587;66.0;52573764
2022-03-11;1153;2622;10627;1055.0;52574917
2022-03-11;190;470;1197;-963.0;52575107
2022-03-11;53;97;578;-137.0;52575160
2022-03-12;15;16;97;-38.0;52575175
2022-03-12;172;297;1403;157.0;52575347
2022-03-12;163;516;0;-9.0;52575510
2022-03-12;112;151;989;-51.0;52575622
2022-03-12;228;523;15;116.0;52575850
2022-03-12;37;35;314;-191.0;52575887
2022-03-12;2;1;1;-35.0;52575889
2022-03-12;11;26;187;9.0;52575900
2022-03-12;12;29;96;1.0;52575912
2022-03-12;166;517;1842;154.0;52576078
2022-03-12;90;161;709;-76.0;52576168
2022-03-12;118;201;990;28.0;52576286
2022-03-12;156;210;1217;38.0;52576442
2022-03-12;1305;2732;8088;1149.0;52577747
2022-03-12;23;49;228;-1282.0;52577770
2022-03-13;4;4;16;-19.0;52577774
2022-03-13;28;37;140;24.0;52577802
2022-03-13;23;45;2;-5.0;52577825
2022-03-13;26;43;181;3.0;52577851
2022-03-13;14;35;2;-12.0;52577865
2022-03-13;30;31;197;16.0;52577895
2022-03-13;20;21;123;-10.0;52577915
2022-03-13;207;320;1133;187.0;52578122
2022-03-13;1;4;14;-206.0;52578123
2022-03-13;1;1;0;0.0;52578124
2022-03-13;1;3;8;0.0;52578125
2022-03-13;2;10;46;1.0;52578127
2022-03-13;4;4;23;2.0;52578131
2022-03-13;36;50;259;32.0;52578167
2022-03-13;17;32;122;-19.0;52578184
2022-03-14;14;41;0;-3.0;52578198
2022-03-14;20;36;319;6.0;52578218
2022-03-14;17;34;254;-3.0;52578235
2022-03-14;14;26;225;-3.0;52578249
2022-03-14;732;1347;6824;718.0;52578981
2022-03-14;132;250;1382;-600.0;52579113
2022-03-14;98;204;519;-34.0;52579211
2022-03-14;7;21;139;-91.0;52579218
2022-03-14;0;0;0;-7.0;52579218
2022-03-14;86;152;857;86.0;52579304
2022-03-14;105;173;1146;19.0;52579409
2022-03-14;87;139;740;-18.0;52579496
2022-03-14;23;49;1;-64.0;52579519
2022-03-14;28;53;384;5.0;52579547
2022-03-14;101;169;858;73.0;52579648
2022-03-15;105;375;716;4.0;52579753
2022-03-15;79;286;634;-26.0;52579832
2022-03-15;143;526;1295;64.0;52579975
2022-03-15;31;40;324;-112.0;52580006
2022-03-15;102;318;490;71.0;52580108
2022-03-15;22;49;305;-80.0;52580130
2022-03-15;19;33;3;-3.0;52580149
2022-03-15;38;72;347;19.0;52580187
2022-03-15;1;1;2;-37.0;52580188
2022-03-15;120;373;1157;119.0;52580308
2022-03-15;36;89;453;-84.0;52580344
2022-03-15;21;29;175;-15.0;52580365
2022-03-15;90;256;1017;69.0;52580455
2022-03-15;21;71;6;-69.0;52580476
2022-03-15;828;2518;6924;807.0;52581304
2022-03-16;134;224;1325;-694.0;52581438
2022-03-16;111;253;874;-23.0;52581549
2022-03-16;194;502;8;83.0;52581743
2022-03-16;21;30;374;-173.0;52581764
2022-03-16;175;290;1545;154.0;52581939
2022-03-16;97;179;1040;-78.0;52582036
2022-03-16;1497;3041;8660;1400.0;52583533
2022-03-16;107;213;747;-1390.0;52583640
2022-03-16;252;525;1352;145.0;52583892
2022-03-16;25;34;298;-227.0;52583917
2022-03-16;44;67;511;19.0;52583961
2022-03-16;41;45;380;-3.0;52584002
2022-03-16;282;652;19;241.0;52584284
2022-03-16;0;0;0;-282.0;52584284
2022-03-16;14;27;187;14.0;52584298
2022-03-17;69;146;524;55.0;52584367
2022-03-17;131;277;1000;62.0;52584498
2022-03-17;19;39;3;-112.0;52584517
2022-03-17;95;205;977;76.0;52584612
2022-03-17;24;46;335;-71.0;52584636
2022-03-17;78;159;614;54.0;52584714
2022-03-17;21;51;11;-57.0;52584735
2022-03-17;71;141;792;50.0;52584806
2022-03-17;0;0;0;-71.0;52584806
2022-03-17;16;28;154;16.0;52584822
2022-03-17;99;178;481;83.0;52584921
2022-03-17;18;39;311;-81.0;52584939
2022-03-17;11;40;253;-7.0;52584950
2022-03-17;675;1386;5689;664.0;52585625
2022-03-17;23;37;234;-652.0;52585648
2022-03-18;29;48;525;6.0;52585677
2022-03-18;0;1;1;-29.0;52585677
2022-03-18;89;168;656;89.0;52585766
2022-03-18;171;342;1321;82.0;52585937
2022-03-18;32;99;1;-139.0;52585969
2022-03-18;39;67;473;7.0;52586008
2022-03-18;141;248;1412;102.0;52586149
2022-03-18;23;34;354;-118.0;52586172
2022-03-18;1072;2036;8424;1049.0;52587244
2022-03-18;116;242;808;-956.0;52587360
2022-03-18;205;367;992;89.0;52587565
2022-03-18;37;59;404;-168.0;52587602
2022-03-18;103;202;1240;66.0;52587705
2022-03-18;19;21;233;-84.0;52587724
2022-03-18;68;138;4;49.0;52587792
2022-03-19;59;118;430;-9.0;52587851
2022-03-19;20;20;155;-39.0;52587871
2022-03-19;171;379;6;151.0;52588042
2022-03-19;11;15;246;-160.0;52588053
2022-03-19;22;47;233;11.0;52588075
2022-03-19;192;444;8;170.0;52588267
